time (ms),datetime,samples,Viavi.UE.Name,Viavi.UE.Slice,Viavi.Cell.Name,Viavi.Cell.beam,Viavi.mMIMO.Type,Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.UE.targetThroughputDl,Viavi.UE.anomalies,Viavi.QoS.Priority,Viavi.QoS.5qi,Viavi.DL.Latency,Viavi.QoS.Score,DRB.UECqiUl,DRB.UEBlerUl,Viavi.DRB.UeMcsUl,DRB.UEThpUl,RRU.PrbUsedUl,TB.TotNbrUl,DRB.UECqiDl,DRB.UEBlerDl,Viavi.DRB.UeMcsDl,DRB.UEThpDl,RRU.PrbUsedDl,RRU.PrbTotDl,RRU.PrbTotUl,TB.TotNbrDl,Viavi.CA.cells,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.UE.servingDistance,RRC.timingAdvance,Viavi.UE.RI
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-63,eMBB,S2/N12/C1,0,CSI-RS,-67,-10,40,8,0,20,1,0,97.9833,0,0,0,0.0488588,15.0167,449.5,15,0,28,7.85414,11.0002,10.3776,14.1667,4061.5,1,1189,1228,2,182,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-64,eMBB,S7/N1/C1,0,CSI-RS,-77,-10,40,8,0,20,1,0,97.9911,0,0,0,0.12039,35.8833,449.5,15,0,28,7.85473,11.0017,10.379,33.8522,4061.5,1,829,-474,2,299,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-65,eMBB,S1/N12/C2,0,CSI-RS,-91.0222,-10.9956,5.09333,8,0,20,1,0,24.9122,0,0,0,0.0351176,10.9778,447.51,7.03556,0.0837575,11.0756,1.99315,10.5702,9.97193,10.3564,3936.8,1,205,971,2,742,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-66,eMBB,S3/N1/C1,0,CSI-RS,-85,-10,37,8,0,20,1,0,97.9878,0,0,0,0.12068,35.9678,449.5,15,0,28,7.8545,10.9986,10.3761,33.9319,4059.5,1,-961,646,2,581,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-67,eMBB,S6/N1/C3,0,CSI-RS,-90,-10,32,8,0,20,1,0,97.9878,0,0,0,0.120654,35.96,449.5,15,0,28,7.8545,10.9986,10.3761,33.9245,4059.5,1,-712,-1073,2,585,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-68,eMBB,S2/N12/C1,0,CSI-RS,-76,-10,37,8,0,20,1,0,97.9833,0,0,0,0.0488588,15.0167,449.5,15,0,28,7.85412,11,10.3774,14.1667,4060.5,1,1244,1433,2,382,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-69,eMBB,S6/N12/C1,0,CSI-RS,-89.2378,-11.0989,10.8022,8,0,20,1,0,55.1333,0,0,0,0.0351159,10.9756,445.533,9.92333,0.0945865,18.84,4.41113,11.6841,11.0227,10.3543,3989.9,1,-429,-340,2,770.631,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-70,eMBB,S3/N12/C1,0,CSI-RS,-88,-10,14,8,0,20,1,0,93.9744,0,0,0,0.0594805,18.08,449.5,12,0.0896933,22,7.4785,14.9975,14.1486,17.0566,4059.5,1,-641,237,2,356,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-71,eMBB,S2/N1/C2,0,CSI-RS,-77.1511,-10.0689,39.7211,8,0,20,1,0,97.5544,0,0,0,0.116435,34.6522,445.533,14.9322,0.00455286,27.8744,7.81981,11.059,10.433,32.6908,4036.57,1,1609,1051,2,379.694,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-72,eMBB,S3/N12/C1,0,CSI-RS,-108,-12,2,8,0,20,1,0,33.7022,0,0,0,0.0594628,18.0744,449.5,5,0.0739636,6,2.71044,24.1438,22.7772,17.0514,2048.47,1,-734,584,2,563,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-73,eMBB,S3/N1/C2,0,CSI-RS,-75,-10,40,8,0,20,1,0,97.99,0,0,0,0.178691,52.8511,449.5,15,0,28,7.85463,11.0004,10.3777,49.8595,4060.5,1,-798,-222,2,326,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-74,eMBB,S1/N1/C3,0,CSI-RS,-79,-10,40,8,0,20,1,0,97.99,0,0,0,0.120484,35.91,449.5,15,0,28,7.85467,11.001,10.3783,33.8774,4061.5,1,-995,758,2,483,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-75,eMBB,S7/N1/C2,0,CSI-RS,-74,-10,33.9889,8,0,20,1,0,97.9911,0,0,0,0.359535,105.619,449.5,15,0,28,7.85471,11.0015,10.3788,99.6405,4060.5,1,1178,-722,2,263,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-76,eMBB,S1/N1/C2,0,CSI-RS,-75,-10,40,8,0,20,1,0,97.9878,0,0,0,0.0726887,21.9622,449.5,15,0,28,7.8545,10.9986,10.3761,20.7191,4060.5,1,-343,620,2,345,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-77,eMBB,S5/N1/C1,0,CSI-RS,-84,-10,38,8,0,20,1,0,97.99,0,0,0,0.178691,52.8511,449.5,15,0,28,7.85463,11.0004,10.3777,49.8595,4060.5,1,-1576,-640,2,385,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-78,eMBB,S2/N12/C1,0,CSI-RS,-73.0489,-10,37.9911,8,0,20,1,0,97.9778,0,0,0,0.0487604,14.9867,447.51,15,0,28,7.85366,11.0019,10.3791,14.1384,4058.51,1,1382,1441,2,417,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-79,eMBB,S5/N1/C2,0,CSI-RS,-87,-10,35,8,0,20,1,0,97.99,0,0,0,0.0862736,25.9544,449.5,15,0,28,7.85467,11.001,10.3783,24.4853,4061.5,1,-1196,-1021,2,714,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-80,eMBB,S1/N1/C1,0,CSI-RS,-87,-11,10,8,0,20,1,0,92.8978,0,0,0,0.0727606,21.9833,449.5,10,0.088032,18,7.406,20.9786,19.7912,20.739,4056.51,1,-848,1207,2,433,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-81,eMBB,S5/N12/C1,0,CSI-RS,-98,-15,-2,8,0,20,1,0,8.20444,0,0,0,0.0353486,11.0467,449.5,3,0.0973005,3,0.656182,10.8544,10.24,10.4214,3641.58,1,-1707,-52,2,828,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-82,eMBB,S5/N12/C1,0,CSI-RS,-81.0933,-10.9956,5.06667,8,0,20,1,0,25.1711,0,0,0,0.0312281,10.0033,447.51,7.03556,0.0837575,11.0756,2.01501,10.6707,10.0667,9.43711,3726.43,1,-1655,-361,2,553.494,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-83,eMBB,S1/N1/C1,0,CSI-RS,-80,-10,39.9944,8,0,20,1,0,97.9889,0,0,0,0.0695402,20.9878,449.5,15,0,28,7.85454,11.0002,10.3776,19.7998,4061.5,1,-519,1358,2,451,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-84,eMBB,S2/N12/C1,0,CSI-RS,-79,-10,37,8,0,20,1,0,97.9811,0,0,0,0.0488588,15.0167,449.5,15,0,28,7.85396,10.9979,10.3754,14.1667,4059.5,1,1398,1212,2,231,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-85,eMBB,S4/N12/C3,0,CSI-RS,-84.0267,-10,17.0678,8,0,20,1,0,53.1133,0,0,0,0.0226652,7.30667,447.51,13.01,0.0898986,25.0156,4.24237,6.94741,6.55416,6.89308,4059.51,1,1301,171,2,602,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-86,eMBB,S1/N1/C2,0,CSI-RS,-101,-10,21,8,0,20,1,0,97.99,0,0,0,0.0694549,20.9633,449.5,15,0,28,7.85464,11.0006,10.3779,19.7767,4061.5,1,152,474,2,812,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-87,eMBB,S1/N12/C2,0,CSI-RS,-85,-11,9,8,0,20,1,0,43.0789,0,0,0,0.0350811,10.9689,449.5,9,0.0957555,17,3.44848,10.5212,9.92569,10.348,4017.12,1,90,789,2,636,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-88,eMBB,S6/N12/C1,0,CSI-RS,-95,-14,0,8,0,20,1,0,11.2689,0,0,0,0.0386571,12.0767,449.5,4,0.0687312,4,0.902415,12.2094,11.5183,11.3931,3478.28,1,234,-111,2,1003,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-89,eMBB,S7/N12/C3,0,CSI-RS,-121,-14,0,8,0,20,1,0,26.95,0,0,0,0.072654,21.9522,449.5,4,0.0687312,4,2.15082,28.4478,26.8375,20.7096,4049.52,1,571,-1370,2,701,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-90,eMBB,S7/N1/C3,0,CSI-RS,-105,-10,17,8,0,20,1,0,91.9933,0,0,0,0.086239,25.9444,449.5,13,0.0902918,25,7.36664,12.0033,11.3239,24.4759,4061.5,1,-17,-864,2,939,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-91,eMBB,S5/N1/C3,0,CSI-RS,-84,-10,38,8,0,20,1,0,97.99,0,0,0,0.0863298,25.9711,449.5,15,0,28,7.85463,11.0004,10.3777,24.501,4060.5,1,-2346,-940,2,461,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-92,eMBB,S6/N12/C1,0,CSI-RS,-100.04,-12.04,3.94222,8,0,20,1,0,25.0778,0,0,0,0.0388713,12.1367,447.51,5.97333,0.0918546,9.95556,2.00773,12.2544,11.5608,11.4497,3560.4,1,-627,-376,2,834.4,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-93,eMBB,S3/N12/C1,0,CSI-RS,-94.0311,-10,20.9867,8,0,20,1,0,97.9622,0,0,0,0.0551263,16.9733,447.51,14.9956,0.000433662,27.9956,7.85233,11.0041,10.3812,16.0126,4058.51,1,-1320,932,2,941,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-94,eMBB,S5/N12/C2,0,CSI-RS,-87,-11,9,8,0,20,1,0,90.9889,0,0,0,0.0731198,22.0878,449.5,9,0.0957555,17,7.25691,22.0062,20.7605,20.8375,4059.5,1,-1299,-837,2,593,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-95,eMBB,S7/N12/C1,0,CSI-RS,-71,-10,27.0033,8,0,20,1,0,97.9922,0,0,0,0.086239,25.9444,449.5,15,0,28,7.85487,11.0035,10.3806,24.4759,4061.5,1,864,-502,2,263,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-96,eMBB,S5/N12/C1,0,CSI-RS,-87.0267,-10.9956,12.0756,8,0,20,1,0,54.7067,0,0,0,0.0352509,11.0167,447.51,11.0178,0.0895075,20.0356,4.38,10.3986,9.81004,10.3931,3996.42,1,-1894,-339,2,521,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-97,eMBB,S2/N1/C3,0,CSI-RS,-85,-10,37,8,0,20,1,0,97.99,0,0,0,0.0590929,17.9667,449.5,15,0,28,7.85463,11.0004,10.3777,16.9497,4061.5,1,1031,671,2,429,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-98,eMBB,S6/N12/C1,0,CSI-RS,-90.28,-11.1233,10.7622,8,0,20,1,0,54.8456,0,0,0,0.0351265,10.9789,445.533,9.89444,0.0960163,18.7956,4.38871,11.7247,11.061,10.3574,3984.64,1,-407,-531,2,593.934,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-99,eMBB,S5/N12/C3,0,CSI-RS,-86,-10,32,8,0,20,1,0,97.9911,0,0,0,0.117391,34.9344,449.5,15,0,28,7.85471,11.0015,10.3788,32.957,4060.5,1,-2590,-1023,2,716,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-100,eMBB,S1/N12/C2,0,CSI-RS,-89,-12,3,8,0,20,1,0,19.5778,0,0,0,0.0350811,10.9689,449.5,6,0.0964521,8,1.56768,10.626,10.0246,10.348,3982.39,1,133,769,2,682,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-101,eMBB,S2/N1/C3,0,CSI-RS,-86,-10,36,8,0,20,1,0,97.9889,0,0,0,0.0590929,17.9667,449.5,15,0,28,7.85461,11.0001,10.3775,16.9497,4061.5,1,794,554,2,662,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-102,eMBB,S6/N12/C2,0,CSI-RS,-81,-10,40,8,0,20,1,0,97.99,0,0,0,0.0728097,21.9978,449.5,15,0,28,7.85467,11.001,10.3783,20.7526,4061.5,1,338,-1114,2,469,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-103,eMBB,S7/N1/C3,0,CSI-RS,-82,-10,40,8,0,20,1,0,97.99,0,0,0,0.0893854,26.9367,449.5,15,0,28,7.85464,11.0006,10.3779,25.4119,4061.5,1,497,-921,2,449,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-104,eMBB,S2/N12/C3,0,CSI-RS,-102,-15,-2,8,0,20,1,0,14.1833,0,0,0,0.0592896,18.0244,449.5,3,0.0973005,3,1.13479,18.1649,17.1367,17.0042,2999.99,1,428,1101,2,805,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-105,eMBB,S6/N1/C3,0,CSI-RS,-90,-10,32,8,0,20,1,0,97.9989,0,0,0,0.117484,34.9611,449.5,15,0,28,7.85539,11.0102,10.387,32.9822,4060.5,1,-964,-1251,2,861,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-106,eMBB,S4/N12/C3,0,CSI-RS,-84.0444,-10,18.0444,8,0,20,1,0,59.2889,0,0,0,0.0216011,6.99667,447.51,14.0044,0.0971402,27.0044,4.71811,6.93346,6.541,6.60063,4059.51,1,1245,126,2,665.556,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-107,eMBB,S2/N12/C2,0,CSI-RS,-86,-10,35,8,0,20,1,0,97.9289,0,0,0,0.0458964,14.0889,449.5,15,0,28,7.8498,10.9921,10.3699,13.2914,4057.51,1,1675,817,2,501,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-108,eMBB,S5/N12/C1,0,CSI-RS,-78,-10,24,8,0,20,1,0,90.4767,0,0,0,0.0313856,10.0511,449.5,15,0,28,7.2541,10.1641,9.58875,9.48218,4058.51,1,-1783,-652,2,234,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-109,eMBB,S7/N12/C3,0,CSI-RS,-89,-10,15,8,0,20,1,0,93.99,0,0,0,0.0694335,20.9567,449.5,12,0.0901927,23,7.52265,14.0001,13.2077,19.7704,4061.5,1,261,-957,2,684,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-110,eMBB,S1/N12/C3,0,CSI-RS,-75,-10,32,8,0,20,1,0,57.6256,0,0,0,0.0177197,6.03444,449.5,15,0,28,4.63278,6.51506,6.14628,5.69287,4059.51,1,-878,811,2,356,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-111,eMBB,S7/N12/C1,0,CSI-RS,-93,-11,6,8,0,20,1,0,80.86,0,0,0,0.0893854,26.9367,449.5,7,0.084866,12,6.48475,30.1711,28.4633,25.4119,3612.99,1,532,-234,2,651,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-112,eMBB,S7/N12/C2,0,CSI-RS,-88,-10,28.0111,8,0,20,1,0,89.6422,0,0,0,0.0351993,11.0033,449.5,15,0,28,7.1875,10.0719,9.50175,10.3805,4061.5,1,1494,-1173,2,709,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-113,eMBB,S6/N12/C2,0,CSI-RS,-81,-10,40,8,0,20,1,0,97.99,0,0,0,0.0695964,21.0044,449.5,15,0,28,7.85466,11.0007,10.3781,19.8155,4060.5,1,205,-1289,2,410,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-114,eMBB,S5/N12/C1,0,CSI-RS,-112.022,-14.0222,-1.03111,8,0,20,1,0,9.81,0,0,0,0.0311242,9.97333,447.51,3.98667,0.100178,3.98222,0.786666,10.7773,10.1672,9.40881,3714.33,1,-1022,379,2,1508.58,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-115,eMBB,S1/N1/C2,0,CSI-RS,-70,-10,40,8,0,20,1,0,97.99,0,0,0,0.0694682,20.9667,449.5,15,0,28,7.85466,11.0007,10.3781,19.7799,4061.5,1,-326,861,2,214,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-116,eMBB,S5/N12/C2,0,CSI-RS,-90.0667,-11.0667,10.8833,8,0,20,1,0,90.6522,0,0,0,0.0695083,20.9767,447.51,9.95556,0.0936002,18.9144,7.25742,19.0751,17.9953,19.7893,4035.55,1,-1075,-1119,2,857.517,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-117,eMBB,S3/N12/C3,0,CSI-RS,-85.0356,-11.0356,6.93333,8,0,20,1,0,78.8178,0,0,0,0.0893731,26.93,447.51,7.96889,0.0841151,12.9422,6.31377,25.8115,24.3505,25.4057,3796.69,1,-1528,-65,2,590.583,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-118,eMBB,S6/N1/C2,0,CSI-RS,-93,-10,29,8,0,20,1,0,97.99,0,0,0,0.120654,35.96,449.5,15,0,28,7.85463,11.0004,10.3777,33.9245,4060.5,1,428,-1490,2,710,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-119,eMBB,S7/N12/C3,0,CSI-RS,-94,-11,9,8,0,20,1,0,90.8656,0,0,0,0.0694335,20.9567,449.5,9,0.0957555,17,7.24719,21.9693,20.7257,19.7704,4057.51,1,123,-934,2,812,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-120,eMBB,S2/N1/C1,0,CSI-RS,-85,-10,35,8,0,20,1,0,97.9911,0,0,0,0.178701,52.8544,449.5,15,0,28,7.85471,11.0015,10.3788,49.8627,4060.5,1,1445,1371,2,384,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-121,eMBB,S1/N12/C3,0,CSI-RS,-85,-10,18,8,0,20,1,0,55.6256,0,0,0,0.0177018,6.03,449.5,14,0.0975738,27,4.43199,6.51531,6.14652,5.68868,4059.51,1,-1074,819,2,546,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-122,eMBB,S2/N12/C3,0,CSI-RS,-97.0311,-11.9911,2.07111,8,0,20,1,0,25.3689,0,0,0,0.0589481,17.9233,447.51,5.04,0.0740685,6.09333,2.03021,18.0172,16.9973,16.9088,3232.49,1,380,1009,2,853,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-123,eMBB,S1/N12/C3,0,CSI-RS,-96.0222,-12.0222,0.968889,8,0,20,1,0,7.03889,0,0,0,0.0218472,7.06889,447.51,3.99111,0.0735166,4.97778,0.584087,6.74481,6.36303,6.66876,4040.54,1,-1712,-22,2,1494.92,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-124,eMBB,S7/N1/C1,0,CSI-RS,-98,-10,24,8,0,20,1,0,97.99,0,0,0,0.117231,34.8878,449.5,15,0,28,7.85462,11.0002,10.3776,32.913,4061.5,1,857,175,2,936,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-125,eMBB,S7/N1/C3,0,CSI-RS,-86,-10,36,8,0,20,1,0,97.99,0,0,0,0.086239,25.9444,449.5,15,0,28,7.85466,11.0007,10.3781,24.4759,4061.5,1,489,-1036,2,509,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-126,eMBB,S3/N12/C1,0,CSI-RS,-88,-10,32,8,0,20,1,0,97.9867,0,0,0,0.0594628,18.0744,449.5,15,0,28,7.85435,11.006,10.3831,17.0514,4060.5,1,-1323,717,2,749,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-127,eMBB,S6/N1/C2,0,CSI-RS,-78,-10,40,8,0,20,1,0,97.9911,0,0,0,0.117484,34.9611,449.5,15,0,28,7.85471,11.0015,10.3788,32.9822,4060.5,1,189,-1020,2,317,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-128,eMBB,S5/N1/C3,0,CSI-RS,-78,-10,40,8,0,20,1,0,97.9911,0,0,0,0.0895001,26.97,449.5,15,0,28,7.85471,11.0015,10.3788,25.4434,4060.5,1,-2352,-1099,2,518,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-129,eMBB,S7/N12/C2,0,CSI-RS,-70,-10,31.0133,8,0,20,1,0,89.6367,0,0,0,0.0351993,11.0033,449.5,15,0,28,7.18702,10.0721,9.50198,10.3805,4061.5,1,1179,-833,2,272,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-130,eMBB,S2/N12/C1,0,CSI-RS,-88.0267,-10,26.0056,8,0,20,1,0,97.98,0,0,0,0.0487604,14.9867,447.51,15,0,28,7.85382,11.0044,10.3816,14.1384,4058.51,1,1611,1334,2,473,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-131,eMBB,S3/N1/C1,0,CSI-RS,-84,-10,38,8,0,20,1,0,97.9944,0,0,0,0.117528,34.9744,449.5,15,0,28,7.85498,11.0049,10.382,32.9948,4061.5,1,-962,615,2,550,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-132,eMBB,S6/N1/C2,0,CSI-RS,-82,-10,40,8,0,20,1,0,97.9967,0,0,0,0.117484,34.9611,449.5,15,0,28,7.85515,11.0072,10.3841,32.9822,4060.5,1,72,-1399,2,404,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-133,eMBB,S2/N12/C2,0,CSI-RS,-93,-10,28.0033,8,0,20,1,0,97.94,0,0,0,0.0458788,14.0833,449.5,15,0,28,7.8507,11.0037,10.3809,13.2862,4058.51,1,1989,1060,2,757,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-134,eMBB,S6/N1/C1,0,CSI-RS,-75,-10,40,8,0,20,1,0,97.9889,0,0,0,0.178795,52.8811,449.5,15,0,28,7.85461,11.0001,10.3775,49.8878,4059.5,1,-218,-672,2,385,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-135,eMBB,S1/N12/C1,0,CSI-RS,-76.0356,-10,20.9967,8,0,20,1,0,97.98,0,0,0,0.0891649,26.87,447.51,15,0,28,7.8538,11.0037,10.3809,25.3491,4059.51,1,-624,1281,2,384,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-136,eMBB,S4/N12/C3,0,CSI-RS,-95,-10,13,8,0,20,1,0,39.6378,0,0,0,0.021849,7.07,449.5,11,0.0899115,21,3.17837,6.96074,6.56674,6.66981,4058.51,1,1401,-376,2,792,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-137,eMBB,S2/N12/C2,0,CSI-RS,-74.0756,-10.06,39.7389,8,0,20,1,0,97.5578,0,0,0,0.0415216,12.9744,447.51,14.9311,0.004545,27.8711,7.82009,11.061,10.4349,12.24,4038.55,1,1599,912,2,393.917,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-138,eMBB,S3/N12/C2,0,CSI-RS,-87.0711,-11.99,4.07333,8,0,20,1,0,32.5711,0,0,0,0.0488875,15.0233,447.51,6.04444,0.0900338,10.0889,2.59896,15.3615,14.492,14.173,3390.86,1,-126,-180,2,862.028,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-139,eMBB,S1/N12/C2,0,CSI-RS,-86,-11,7,8,0,20,1,0,31.9856,0,0,0,0.0350811,10.9689,449.5,8,0.0833153,13,2.56312,10.556,9.95854,10.348,3987.95,1,-270,337,2,628,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-140,eMBB,S4/N12/C3,0,CSI-RS,-79,-10,29,8,0,20,1,0,61.3089,0,0,0,0.021849,7.07,449.5,15,0,28,4.92541,6.92321,6.53133,6.66981,4056.51,1,1612,-36,2,398,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-141,eMBB,S3/N1/C2,0,CSI-RS,-89,-10,33,8,0,20,1,0,97.9967,0,0,0,0.178701,52.8544,449.5,15,0,28,7.85515,11.0072,10.3841,49.8627,4060.5,1,-347,64,2,606,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-142,eMBB,S1/N1/C1,0,CSI-RS,-92.0222,-10.0133,13.9378,8,0,20,1,0,93.7,0,0,0,0.0693481,20.93,447.51,11.9644,0.0896001,21.92,7.4567,15.0716,14.2185,19.7453,4046.53,1,-154,1273,2,528,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-143,eMBB,S5/N12/C2,0,CSI-RS,-89.0578,-10.9956,10.0444,8,0,20,1,0,93.0022,0,0,0,0.0693481,20.93,447.51,10.0222,0.0876407,18.0444,7.41444,20.9584,19.7721,19.7453,4058.51,1,-1139,-954,2,758,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-144,eMBB,S2/N12/C2,0,CSI-RS,-85.0489,-10.0011,35.9256,8,0,20,1,0,97.9044,0,0,0,0.0415778,12.9911,447.51,14.9933,0.000106395,27.9878,7.84769,10.9993,10.3767,12.2558,4057.51,1,1890,1143,2,665.333,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-145,eMBB,S7/N12/C1,0,CSI-RS,-89,-11,7,8,0,20,1,0,91.8378,0,0,0,0.0893854,26.9367,449.5,8,0.0833153,13,7.35421,29.9486,28.2534,25.4119,4049.53,1,535,-225,2,657,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-146,eMBB,S7/N12/C2,0,CSI-RS,-93,-10,23.0111,8,0,20,1,0,89.6389,0,0,0,0.0312566,10.0133,449.5,15,0,28,7.18724,10.0723,9.50221,9.44654,4061.5,1,1140,-1308,2,591,0,1
1672563600000,2023-01-01 09:00:00 ~ 09:14:59,900,Pedestrian-147,eMBB,S1/N12/C2,0,CSI-RS,-94,-14,-1,8,0,20,1,0,9.63222,0,0,0,0.0311428,9.98,449.5,4,0.0994499,4,0.771651,10.5957,9.99592,9.41509,3991,1,342,562,2,942,0,1
